/home/xchen/GANs/DCGAN-PyTorch/samples/1126_mnist_100kepochs_hatano

 (16700, 74.59513708268878),
 (17700, 74.73825950282188),
 (30600, 74.79969560744985),
 (16200, 74.89258043329593),
 (32500, 74.93907714776353),
 (5100, 74.96954925325437),
 (25600, 74.97713530550342),
 (24600, 75.00081278281294),
 (31000, 75.03421591096662),
 (21500, 75.1535172468449),
 (21300, 75.16264830901781),
 (17500, 75.1936628705001),
 (14200, 75.2139012719752),
 (26300, 75.43653249288741),
 (12900, 75.43905875139541),
 (16100, 75.44719263115053),
 (24800, 75.50684573329713),
 (3100, 75.60369495929845),
 (28000, 75.984182130004),
 (30000, 76.2023156343167),
 (11600, 76.23336864133654),
 (21400, 76.25454571276481),
 (18700, 76.31827812247869),
 (31600, 76.35487212852212),
 (19900, 76.35789839833265),
 (17600, 76.40560718796138),
 (23500, 76.47107080462155),
 (15900, 76.54099087071296),
 (21600, 76.67154343590994),
 (28300, 76.7091326604968),
 (27500, 76.81358796022624),
 (9500, 76.86923230405895),
 (20400, 76.89469555521345),
 (7900, 76.898278080381),
 (27000, 76.9169522340552),
 (15600, 77.0955744155159),
 (8700, 77.105979382899),
 (30800, 77.24715843291892),
 (29900, 77.27657234389392),
 (15500, 77.2880105524136),
 (23100, 77.30134576444266),
 (33700, 77.31331394502348),
 (12700, 77.3325107054495),
 (6300, 77.39260755830992),
 (26700, 77.5511708454066),
 (25000, 77.5578236061217),
 (5500, 77.5688541172571),
 (18500, 77.71945345197861),
 (13000, 77.72278547044797),
 (23400, 77.80301254110347),
 (26600, 77.84503480273398),
 (32000, 78.01871522556235),
 (21000, 78.04411201205687),
 (33400, 78.05245944089665),
 (30700, 78.12540622314418),
 (20700, 78.21588629640192),
 (32300, 78.25707962332422),
 (16900, 78.27427074465751),
 (12600, 78.29539072507472),
 (6800, 78.3264510139976),
 (14500, 78.4413630232026),
 (20500, 78.46595434869567),
 (5600, 78.47677306640892),
 (23600, 78.5576555964106),
 (33100, 78.57913221975289),
 (13700, 78.62752874530494),
 (26200, 78.89024384533136),
 (4600, 79.01204968210658),
 (28500, 79.04444168302842),
 (31300, 79.06446383362504),
 (29300, 79.10243462608378),
 (25300, 79.20416822344902),
 (3200, 79.22045491814657),
 (25700, 79.23056448463802),
 (13900, 79.39513203325873),
 (14700, 79.41524920279147),
 (19200, 79.4992046694889),
 (29800, 79.54134779649706),
 (12300, 79.6262313148305),
 (11900, 79.67519345288565),
 (16800, 79.80709139384473),
 (32800, 79.9904678400591),
 (31700, 80.0574444858658),
 (13800, 80.0884329700502),
 (19100, 80.24362277283143),
 (28900, 80.28934889056015),
 (29000, 80.49995534345373),
 (17400, 80.57339881289795),
 (8900, 80.5949049333199),
 (24300, 80.6207752121245),
 (19700, 80.63394918380499),
 (27800, 80.70608020002359),
 (28100, 80.92596830906444),
 (29400, 80.96217503807597),
 (9000, 81.00696522985439),
 (20900, 81.03333236945457),
 (29600, 81.05497814933477),
 (2200, 81.05524529638586),
 (4900, 81.07200030003287),
 (16400, 81.20063253660413),
 (18000, 81.28249404563542),
 (31100, 81.30150335517396),
 (3300, 81.6301651946275),
 (19600, 82.04886007389985),
 (27100, 82.19266039462892),
 (9400, 82.19493512481438),
