/home/xchen/GANs/DCGAN-PyTorch/samples/1026_cifar10_10kepochs_hatano

[(7000, 83.22422839325696),
 (9500, 83.81815805331598),
 (8600, 83.89896605958802),
 (6700, 84.03361548894594),
 (8300, 84.19879334774652),
 (9400, 84.61896945488814),
 (8100, 84.83541464293671),
 (8400, 85.2684990234693),
 (7100, 85.30395965161028),
 (9300, 85.36428040937756),
 (8500, 85.65780808431481),
 (7300, 85.76588361758081),
 (7500, 86.00238457609714),
 (7600, 86.09178537693526),
 (7900, 86.11100980349363),
 (9200, 86.1921595903969),
 (7400, 86.32932004268059),
 (9600, 86.35653559047489),
 (8800, 86.36115175596547),
 (8200, 86.58621991472802),
 (9900, 86.6046173870534),
 (6400, 86.83386776303519),
 (8900, 86.88857177749946),
 (6800, 86.93930560545715),
 (7700, 87.274947642413),
 (9800, 87.296728617452),
 (9000, 87.46405753912546),
 (5000, 87.71664627640729),
 (8700, 87.86497818206874),
 (6900, 88.0049613333677),
 (5900, 88.32515243903919),
 (6600, 88.3790921893762),
 (8000, 88.58499090789695),
 (7200, 88.60728888815447),
 (6500, 88.82590074407648),
 (6200, 88.96953873914111),
 (6100, 89.09155517170763),
 (9700, 89.15530446901562),
 (5400, 89.37595266370613),
 (9100, 90.0275237278737),
 (6300, 90.1272089972071),
 (5300, 90.80968409219417),
 (5100, 90.88654418542313),
 (6000, 91.00206845328074),
 (5700, 91.10256834438019),
 (5500, 91.22617143466294),
 (5800, 91.34672872972368),
 (4500, 91.46181304123076),
 (4900, 91.49978122568905),
 (5600, 91.7468686003109),
 (7800, 92.43503770987536),
 (4400, 92.71693834710533),
 (4800, 92.97741650904698),
 (4600, 92.98891654928411),
 (4700, 93.14475023218654),
 (4000, 93.17694073994028),
 (5200, 94.01809583815827),
 (4200, 95.26451749778272),
 (3800, 95.67787666295294),
 (4300, 96.30023285564687),
 (3900, 96.85689801843301),
 (3700, 97.53370509464429),
 (4100, 97.63275391284913),
 (3500, 100.28201259805593),
 (3600, 100.67329594914554),
 (3400, 101.81451339250361),
 (3200, 103.95549683275755),
 (3100, 105.37216206329754),
 (3300, 105.75933270895081),
 (2900, 108.38447322091895),
 (3000, 113.60868016913736),
 (2700, 114.37027805416625),
 (2800, 118.75609181008292),
 (2400, 122.58764660447486),
 (2600, 122.62584780922697),
 (2500, 125.37642165146161),
 (2300, 126.71511314265956),
 (1400, 135.5023580906415),
 (1600, 141.4949444544743),
 (1500, 144.73478725292995),
 (2200, 146.67163996226668),
 (1300, 148.4659411021928),
 (1700, 151.4385104608374),
 (2000, 154.88526334161588),
 (1800, 155.8729333289374),
 (2100, 157.29665324780075),
 (1200, 161.319934287862),
 (1900, 169.2518739384927),
 (1100, 178.8826712771218),
 (1000, 199.07447386159333),
 (800, 223.3705157465261),
 (900, 228.2951661675641),
 (400, 250.15969184144285),
 (500, 250.65555636768397),
 (300, 254.1220838544187),
 (700, 266.9287866826497),
 (100, 272.2747979331023),
 (600, 292.3061938926418),
 (200, 315.90714966709135),
 (0, 469.26997223968567)]
