/home/xchen/GANs/DCGAN-PyTorch/samples/1101_mnist_10kepochs_hatano/

[(9500, 42.45529067975039),
 (9900, 45.77237305745743),
 (8500, 46.629834083098956),
 (9000, 47.52709721469597),
 (9200, 50.05638589108628),
 (8800, 51.23656183224443),
 (6400, 52.61203131724591),
 (9600, 53.50828857875777),
 (9300, 53.92422625933199),
 (9400, 54.102944111912365),
 (6900, 54.60997987573029),
 (9100, 55.09896775399798),
 (9700, 55.20908817164218),
 (5700, 55.75751312921682),
 (8100, 55.75829614550236),
 (6000, 56.314877912400135),
 (7300, 57.13079106106346),
 (8900, 57.69869464552724),
 (6600, 58.70353241171679),
 (5600, 58.85909894701473),
 (6500, 59.30336279997857),
 (7600, 59.45914966452648),
 (3600, 59.46436782078234),
 (7200, 61.2355381637575),
 (8400, 61.55455662410583),
 (7500, 62.29260707605724),
 (4900, 63.33485166566277),
 (8700, 64.51291958243468),
 (5400, 64.5339703582803),
 (5000, 64.59872173201941),
 (7900, 64.92296263768219),
 (8300, 64.97827069828861),
 (5300, 65.13496876384113),
 (4200, 65.1447432214149),
 (5800, 65.55658011435702),
 (7400, 66.27483490378984),
 (3800, 66.66607488822774),
 (7700, 67.01289523248849),
 (6200, 67.14930988852609),
 (9800, 67.36183469707743),
 (4500, 67.5761158552184),
 (5900, 67.98543099669536),
 (6100, 68.0516043203342),
 (4600, 69.09094784745719),
 (4800, 69.31812542401838),
 (7000, 70.05322395965504),
 (6800, 70.16702349374086),
 (8000, 71.30573026102718),
 (4300, 71.50948357365365),
 (6700, 71.88021446692596),
 (4400, 72.26509783205472),
 (7800, 72.4923274785011),
 (5500, 72.8455887546315),
 (8200, 73.69262097832635),
 (8600, 74.12307172249211),
 (3200, 75.51101704118275),
 (3300, 76.31451906451991),
 (2700, 77.23867449528296),
 (5200, 77.28276500149306),
 (3100, 77.68611562071476),
 (6300, 78.21602220507049),
 (5100, 78.46392077573637),
 (4000, 79.2733767117424),
 (2900, 79.93089610573958),
 (4700, 83.80578666402937),
 (2400, 85.37263209972238),
 (3000, 85.72144378096701),
 (2500, 85.73613651835876),
 (2600, 86.61460001182377),
 (1600, 86.85827133662309),
 (3700, 87.67112704332689),
 (3900, 89.58492638304074),
 (7100, 90.90557850808347),
 (2800, 91.1277904482024),
 (2000, 91.61079884422008),
 (2300, 91.89861946141926),
 (4100, 92.28431356571727),
 (1800, 95.89402409290977),
 (3400, 97.31398915737444),
 (3500, 97.78716954446088),
 (1500, 98.33538113304309),
 (2200, 99.05932612807104),
 (2100, 101.18597101273778),
 (1700, 105.48478781269586),
 (1200, 107.121369695179),
 (1300, 107.21400125723966),
 (900, 115.48226870885304),
 (1100, 117.25694183623511),
 (1400, 118.74034329383574),
 (1900, 138.71653372211148),
 (1000, 149.6352405551316),
 (800, 159.01335355176388),
 (700, 180.3478410129767),
 (600, 191.7985092904141),
 (500, 212.98997526034793),
 (300, 217.9943953877376),
 (200, 240.3602615361933),
 (400, 323.0656030693881),
 (100, 346.7248505253092),
 (0, 422.10289443388956)]
